UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; ANA0471 ;03-06-2020 23:59:59;10;true
; ANA0472 ;03-06-2020 23:59:59;10;true
; ANA0473 ;03-06-2020 23:59:59;10;true
; ANA0474 ;03-06-2020 23:59:59;10;true
; ANA0475 ;03-06-2020 23:59:59;10;true
; ANA0476 ;03-06-2020 23:59:59;10;true
; ANA0477 ;03-06-2020 23:59:59;10;true
; ANA0478 ;03-06-2020 23:59:59;10;true
; ANA0479 ;03-06-2020 23:59:59;10;true
; ANA0480 ;03-06-2020 23:59:59;10;true
; ANA0481 ;03-06-2020 23:59:59;10;true
; ANA0482 ;03-06-2020 23:59:59;10;true
; ANA0483 ;03-06-2020 23:59:59;10;true
; ANA0485 ;03-06-2020 23:59:59;10;true
; ANA0486 ;03-06-2020 23:59:59;10;true
; ANA0487 ;03-06-2020 23:59:59;10;true
; ANA0488 ;03-06-2020 23:59:59;10;true
; ANA0489 ;03-06-2020 23:59:59;10;true
; ANA0490 ;03-06-2020 23:59:59;10;true
; ANA0491 ;03-06-2020 23:59:59;10;true
; ANA0493 ;03-06-2020 23:59:59;10;true
; ANA0494 ;03-06-2020 23:59:59;10;true
; ANA0495 ;03-06-2020 23:59:59;10;true
; ANA0496 ;03-06-2020 23:59:59;10;true
; ANA0497 ;03-06-2020 23:59:59;10;true
; ANA0498 ;03-06-2020 23:59:59;10;true
; ANA0499 ;03-06-2020 23:59:59;10;true
; ANA0500 ;03-06-2020 23:59:59;10;true
; ANA0501 ;03-06-2020 23:59:59;10;true
; ANA0502 ;03-06-2020 23:59:59;10;true
; ANA0503 ;03-06-2020 23:59:59;10;true
; ANA0504 ;03-06-2020 23:59:59;10;true
; ANA0505 ;03-06-2020 23:59:59;10;true
; ANA0506 ;03-06-2020 23:59:59;10;true
; ANA0508 ;03-06-2020 23:59:59;10;true
; ANA0509 ;03-06-2020 23:59:59;10;true
; ANA0510 ;03-06-2020 23:59:59;10;true
; ANA0511 ;03-06-2020 23:59:59;10;true
; ANA0512 ;03-06-2020 23:59:59;10;true
; ANA0513 ;03-06-2020 23:59:59;10;true
; ANA0514 ;03-06-2020 23:59:59;10;true
; ANA0515 ;03-06-2020 23:59:59;10;true
; ANA0516 ;03-06-2020 23:59:59;10;true
; ANA0517 ;03-06-2020 23:59:59;10;true
; ANA0518 ;03-06-2020 23:59:59;10;true
; ANA0519 ;03-06-2020 23:59:59;10;true
; ANA0520 ;03-06-2020 23:59:59;10;true
; ANA0521 ;03-06-2020 23:59:59;10;true
; ANA0522 ;03-06-2020 23:59:59;10;true
; ANA0523 ;03-06-2020 23:59:59;10;true
; ANA0524 ;03-06-2020 23:59:59;10;true
; ANA0525 ;03-06-2020 23:59:59;10;true
; ANA0526 ;03-06-2020 23:59:59;10;true
; ANA0527 ;03-06-2020 23:59:59;10;true
; ANA0528 ;03-06-2020 23:59:59;10;true
; ANA0529 ;03-06-2020 23:59:59;10;true
; ANA0530 ;03-06-2020 23:59:59;10;true
; ANA0533 ;03-06-2020 23:59:59;10;true
; ANA0534 ;03-06-2020 23:59:59;10;true
; ANA0535 ;03-06-2020 23:59:59;10;true
; ANA0536 ;03-06-2020 23:59:59;10;true
; ANA0537 ;03-06-2020 23:59:59;10;true
; ANA0538 ;03-06-2020 23:59:59;10;true
; ANA0539 ;03-06-2020 23:59:59;10;true
; ANA0540 ;03-06-2020 23:59:59;10;true
; ANA0541 ;03-06-2020 23:59:59;10;true
; ANA0542 ;03-06-2020 23:59:59;10;true
; ANA0543 ;03-06-2020 23:59:59;10;true
; ANA0544 ;03-06-2020 23:59:59;10;true
; ANA0545 ;03-06-2020 23:59:59;10;true
; ANA0546 ;03-06-2020 23:59:59;10;true
; ANA0547 ;03-06-2020 23:59:59;10;true
; ANA0548 ;03-06-2020 23:59:59;10;true
; ANA0549 ;03-06-2020 23:59:59;10;true
; ANA0550 ;03-06-2020 23:59:59;10;true
; ANA0551 ;03-06-2020 23:59:59;10;true
; ANA0552 ;03-06-2020 23:59:59;10;true
; ANA0553 ;03-06-2020 23:59:59;10;true
; ANA0554 ;03-06-2020 23:59:59;10;true
; ANA0555 ;03-06-2020 23:59:59;10;true
; ANA0556 ;03-06-2020 23:59:59;10;true
; ANA0557 ;03-06-2020 23:59:59;10;true
; ANA0558 ;03-06-2020 23:59:59;10;true
; ANA0559 ;03-06-2020 23:59:59;10;true
; ANA0560 ;03-06-2020 23:59:59;10;true
; ANA0561 ;03-06-2020 23:59:59;10;true
; ANA0563 ;03-06-2020 23:59:59;10;true
; ANA0564 ;03-06-2020 23:59:59;10;true
; ANA0565 ;03-06-2020 23:59:59;10;true
; ANA0566 ;03-06-2020 23:59:59;10;true
; ANA0567 ;03-06-2020 23:59:59;10;true
; ANA0568 ;03-06-2020 23:59:59;10;true
; ANA0569 ;03-06-2020 23:59:59;10;true
; ANA0570 ;03-06-2020 23:59:59;10;true
; ANA0571 ;03-06-2020 23:59:59;10;true
; ANA0572 ;03-06-2020 23:59:59;10;true
; ANA0573 ;03-06-2020 23:59:59;10;true
; ANA0574 ;03-06-2020 23:59:59;10;true
; ANA0575 ;03-06-2020 23:59:59;10;true
; ANA0577 ;03-06-2020 23:59:59;10;true
; ANA0579 ;03-06-2020 23:59:59;10;true
; ANA0580 ;03-06-2020 23:59:59;10;true
; ANA0583 ;03-06-2020 23:59:59;10;true
; ANA0584 ;03-06-2020 23:59:59;10;true
; ANA0586 ;03-06-2020 23:59:59;10;true
; ANA0587 ;03-06-2020 23:59:59;10;true
; ANA0588 ;03-06-2020 23:59:59;10;true
; ANA0589 ;03-06-2020 23:59:59;10;true
; ANA0590 ;03-06-2020 23:59:59;10;true
