UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
;JUNTOS0380;03-06-2020 23:59:59;10;true
;JUNTOS0381;03-06-2020 23:59:59;10;true
;JUNTOS0382;03-06-2020 23:59:59;10;true
;JUNTOS0383;03-06-2020 23:59:59;10;true
;JUNTOS0384;03-06-2020 23:59:59;10;true
;JUNTOS0385;03-06-2020 23:59:59;10;true
;JUNTOS0386;03-06-2020 23:59:59;10;true
;JUNTOS0387;03-06-2020 23:59:59;10;true
;JUNTOS0388;03-06-2020 23:59:59;10;true
;JUNTOS0389;03-06-2020 23:59:59;10;true
;JUNTOS0390;03-06-2020 23:59:59;10;true
;JUNTOS0391;03-06-2020 23:59:59;10;true
;JUNTOS0392;03-06-2020 23:59:59;10;true
;JUNTOS0393;03-06-2020 23:59:59;10;true
;JUNTOS0394;03-06-2020 23:59:59;10;true
;JUNTOS0395;03-06-2020 23:59:59;10;true
;JUNTOS0396;03-06-2020 23:59:59;10;true
;JUNTOS0397;03-06-2020 23:59:59;10;true
;JUNTOS0398;03-06-2020 23:59:59;10;true
;JUNTOS0399;03-06-2020 23:59:59;10;true
;JUNTOS0400;03-06-2020 23:59:59;10;true
;JUNTOS0401;03-06-2020 23:59:59;10;true
;JUNTOS0402;03-06-2020 23:59:59;10;true
;JUNTOS0403;03-06-2020 23:59:59;10;true
;JUNTOS0404;03-06-2020 23:59:59;10;true
;JUNTOS0405;03-06-2020 23:59:59;10;true
;JUNTOS0406;03-06-2020 23:59:59;10;true
;JUNTOS0407;03-06-2020 23:59:59;10;true
;JUNTOS0408;03-06-2020 23:59:59;10;true
;JUNTOS0409;03-06-2020 23:59:59;10;true
;JUNTOS0410;03-06-2020 23:59:59;10;true
;JUNTOS0411;03-06-2020 23:59:59;10;true
;JUNTOS0412;03-06-2020 23:59:59;10;true
;JUNTOS0413;03-06-2020 23:59:59;10;true
;JUNTOS0414;03-06-2020 23:59:59;10;true
;JUNTOS0415;03-06-2020 23:59:59;10;true
;JUNTOS0416;03-06-2020 23:59:59;10;true
;JUNTOS0417;03-06-2020 23:59:59;10;true
;JUNTOS0418;03-06-2020 23:59:59;10;true
;JUNTOS0419;03-06-2020 23:59:59;10;true
;JUNTOS0420;03-06-2020 23:59:59;10;true
;JUNTOS0421;03-06-2020 23:59:59;10;true
;JUNTOS0422;03-06-2020 23:59:59;10;true
;JUNTOS0423;03-06-2020 23:59:59;10;true
;JUNTOS0424;03-06-2020 23:59:59;10;true
;JUNTOS0425;03-06-2020 23:59:59;10;true
;JUNTOS0426;03-06-2020 23:59:59;10;true
;JUNTOS0427;03-06-2020 23:59:59;10;true
;JUNTOS0428;03-06-2020 23:59:59;10;true
;JUNTOS0429;03-06-2020 23:59:59;10;true
;JUNTOS0430;03-06-2020 23:59:59;10;true
;JUNTOS0431;03-06-2020 23:59:59;10;true
;JUNTOS0432;03-06-2020 23:59:59;10;true
;JUNTOS0433;03-06-2020 23:59:59;10;true
;JUNTOS0434;03-06-2020 23:59:59;10;true
;JUNTOS0435;03-06-2020 23:59:59;10;true
;JUNTOS0436;03-06-2020 23:59:59;10;true
;JUNTOS0437;03-06-2020 23:59:59;10;true
;JUNTOS0438;03-06-2020 23:59:59;10;true
;JUNTOS0439;03-06-2020 23:59:59;10;true
;JUNTOS0440;03-06-2020 23:59:59;10;true
;JUNTOS0441;03-06-2020 23:59:59;10;true
;JUNTOS0442;03-06-2020 23:59:59;10;true
;JUNTOS0443;03-06-2020 23:59:59;10;true
;JUNTOS0444;03-06-2020 23:59:59;10;true
;JUNTOS0445;03-06-2020 23:59:59;10;true
;JUNTOS0446;03-06-2020 23:59:59;10;true
;JUNTOS0447;03-06-2020 23:59:59;10;true
;JUNTOS0448;03-06-2020 23:59:59;10;true
;JUNTOS0449;03-06-2020 23:59:59;10;true
;JUNTOS0450;03-06-2020 23:59:59;10;true
;JUNTOS0451;03-06-2020 23:59:59;10;true
;JUNTOS0452;03-06-2020 23:59:59;10;true
;JUNTOS0453;03-06-2020 23:59:59;10;true
;JUNTOS0454;03-06-2020 23:59:59;10;true
;JUNTOS0455;03-06-2020 23:59:59;10;true
;JUNTOS0456;03-06-2020 23:59:59;10;true
;JUNTOS0457;03-06-2020 23:59:59;10;true
;JUNTOS0458;03-06-2020 23:59:59;10;true
;JUNTOS0459;03-06-2020 23:59:59;10;true
;JUNTOS0460;03-06-2020 23:59:59;10;true
