UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; VM119578-2 ;03-06-2020 23:59:59;10;true
; VM119578-3 ;03-06-2020 23:59:59;10;true
; VM119578-4 ;03-06-2020 23:59:59;10;true
; VM119578-5 ;03-06-2020 23:59:59;10;true
; VM11964-1 ;03-06-2020 23:59:59;10;true
; VM11964-2 ;03-06-2020 23:59:59;10;true
; VM11964-3 ;03-06-2020 23:59:59;10;true
; VM11964-4 ;03-06-2020 23:59:59;10;true
; VM11964-5 ;03-06-2020 23:59:59;10;true
; VM120499-1 ;03-06-2020 23:59:59;10;true
; VM120499-2 ;03-06-2020 23:59:59;10;true
; VM120499-3 ;03-06-2020 23:59:59;10;true
; VM120499-4 ;03-06-2020 23:59:59;10;true
; VM120499-5 ;03-06-2020 23:59:59;10;true
; VM12059-1 ;03-06-2020 23:59:59;10;true
; VM12059-2 ;03-06-2020 23:59:59;10;true
; VM12059-3 ;03-06-2020 23:59:59;10;true
; VM12059-4 ;03-06-2020 23:59:59;10;true
; VM12059-5 ;03-06-2020 23:59:59;10;true
; VM120738-1 ;03-06-2020 23:59:59;10;true
; VM120738-2 ;03-06-2020 23:59:59;10;true
; VM120738-3 ;03-06-2020 23:59:59;10;true
; VM120738-4 ;03-06-2020 23:59:59;10;true
; VM120738-5 ;03-06-2020 23:59:59;10;true
; VM12078-1 ;03-06-2020 23:59:59;10;true
; VM12078-2 ;03-06-2020 23:59:59;10;true
; VM12078-3 ;03-06-2020 23:59:59;10;true
; VM12078-4 ;03-06-2020 23:59:59;10;true
; VM12078-5 ;03-06-2020 23:59:59;10;true
; VM120958-1 ;03-06-2020 23:59:59;10;true
; VM120958-2 ;03-06-2020 23:59:59;10;true
; VM120958-3 ;03-06-2020 23:59:59;10;true
; VM120958-4 ;03-06-2020 23:59:59;10;true
; VM120958-5 ;03-06-2020 23:59:59;10;true
; VM12097-1 ;03-06-2020 23:59:59;10;true
; VM12097-2 ;03-06-2020 23:59:59;10;true
; VM12097-3 ;03-06-2020 23:59:59;10;true
; VM12097-4 ;03-06-2020 23:59:59;10;true
; VM12097-5 ;03-06-2020 23:59:59;10;true
