UPDATE SingleCodeCoupon;couponId[unique=true];endDate[dateformat=dd-MM-yyyy HH:mm:ss];maxRedemptionsPerCustomer;active[default=true]
; A0466 ;03-06-2020 23:59:59;10;true
; A0467 ;03-06-2020 23:59:59;10;true
; A0468 ;03-06-2020 23:59:59;10;true
; A0469 ;03-06-2020 23:59:59;10;true
; A0470 ;03-06-2020 23:59:59;10;true
; A0471 ;03-06-2020 23:59:59;10;true
; A0472 ;03-06-2020 23:59:59;10;true
; A0473 ;03-06-2020 23:59:59;10;true
; A0474 ;03-06-2020 23:59:59;10;true
; A0475 ;03-06-2020 23:59:59;10;true
; A0476 ;03-06-2020 23:59:59;10;true
; A0477 ;03-06-2020 23:59:59;10;true
; A0478 ;03-06-2020 23:59:59;10;true
; A0479 ;03-06-2020 23:59:59;10;true
; A0480 ;03-06-2020 23:59:59;10;true
; A0481 ;03-06-2020 23:59:59;10;true
; A0482 ;03-06-2020 23:59:59;10;true
; A0483 ;03-06-2020 23:59:59;10;true
; A0484 ;03-06-2020 23:59:59;10;true
; A0485 ;03-06-2020 23:59:59;10;true
; A0486 ;03-06-2020 23:59:59;10;true
; A0487 ;03-06-2020 23:59:59;10;true
; A0488 ;03-06-2020 23:59:59;10;true
; A0489 ;03-06-2020 23:59:59;10;true
; A0490 ;03-06-2020 23:59:59;10;true
; A0491 ;03-06-2020 23:59:59;10;true
; A0492 ;03-06-2020 23:59:59;10;true
; A0493 ;03-06-2020 23:59:59;10;true
; A0494 ;03-06-2020 23:59:59;10;true
; A0495 ;03-06-2020 23:59:59;10;true
; A0496 ;03-06-2020 23:59:59;10;true
; A0497 ;03-06-2020 23:59:59;10;true
; A0498 ;03-06-2020 23:59:59;10;true
; A0499 ;03-06-2020 23:59:59;10;true
; A0500 ;03-06-2020 23:59:59;10;true
; A0501 ;03-06-2020 23:59:59;10;true
; A0502 ;03-06-2020 23:59:59;10;true
; A0503 ;03-06-2020 23:59:59;10;true
; A0504 ;03-06-2020 23:59:59;10;true
; A0505 ;03-06-2020 23:59:59;10;true
; A0506 ;03-06-2020 23:59:59;10;true
; A0507 ;03-06-2020 23:59:59;10;true
; A0508 ;03-06-2020 23:59:59;10;true
; A0509 ;03-06-2020 23:59:59;10;true
; A0510 ;03-06-2020 23:59:59;10;true
; A0511 ;03-06-2020 23:59:59;10;true
; A0512 ;03-06-2020 23:59:59;10;true
; A0513 ;03-06-2020 23:59:59;10;true
; A0514 ;03-06-2020 23:59:59;10;true
; A0515 ;03-06-2020 23:59:59;10;true
; A0516 ;03-06-2020 23:59:59;10;true
; A0517 ;03-06-2020 23:59:59;10;true
; A0518 ;03-06-2020 23:59:59;10;true
; A0519 ;03-06-2020 23:59:59;10;true
; A0520 ;03-06-2020 23:59:59;10;true
; A0521 ;03-06-2020 23:59:59;10;true
; A0522 ;03-06-2020 23:59:59;10;true
; A0523 ;03-06-2020 23:59:59;10;true
; A0524 ;03-06-2020 23:59:59;10;true
; A0525 ;03-06-2020 23:59:59;10;true
; A0526 ;03-06-2020 23:59:59;10;true
; A0527 ;03-06-2020 23:59:59;10;true
; A0528 ;03-06-2020 23:59:59;10;true
; A0529 ;03-06-2020 23:59:59;10;true
; A0530 ;03-06-2020 23:59:59;10;true
; A0531 ;03-06-2020 23:59:59;10;true
; A0532 ;03-06-2020 23:59:59;10;true
; A0533 ;03-06-2020 23:59:59;10;true
; A0534 ;03-06-2020 23:59:59;10;true
; A0535 ;03-06-2020 23:59:59;10;true
; A0536 ;03-06-2020 23:59:59;10;true
; A0537 ;03-06-2020 23:59:59;10;true
; A0538 ;03-06-2020 23:59:59;10;true
; A0539 ;03-06-2020 23:59:59;10;true
; A0540 ;03-06-2020 23:59:59;10;true
; A0541 ;03-06-2020 23:59:59;10;true
; A0542 ;03-06-2020 23:59:59;10;true
; A0543 ;03-06-2020 23:59:59;10;true
; A0544 ;03-06-2020 23:59:59;10;true
; A0545 ;03-06-2020 23:59:59;10;true
; A0546 ;03-06-2020 23:59:59;10;true
; A0547 ;03-06-2020 23:59:59;10;true
; A0548 ;03-06-2020 23:59:59;10;true
; A0549 ;03-06-2020 23:59:59;10;true
; A0550 ;03-06-2020 23:59:59;10;true
; A0551 ;03-06-2020 23:59:59;10;true
; A0552 ;03-06-2020 23:59:59;10;true
; A0553 ;03-06-2020 23:59:59;10;true
; A0554 ;03-06-2020 23:59:59;10;true
; A0555 ;03-06-2020 23:59:59;10;true
; A0556 ;03-06-2020 23:59:59;10;true
; A0557 ;03-06-2020 23:59:59;10;true
; A0558 ;03-06-2020 23:59:59;10;true
; A0559 ;03-06-2020 23:59:59;10;true
; A0560 ;03-06-2020 23:59:59;10;true
; A0561 ;03-06-2020 23:59:59;10;true
; A0562 ;03-06-2020 23:59:59;10;true
; A0563 ;03-06-2020 23:59:59;10;true
; A0564 ;03-06-2020 23:59:59;10;true
; A0565 ;03-06-2020 23:59:59;10;true
; A0566 ;03-06-2020 23:59:59;10;true
